max_iter,learning_rate,bracket,n_i,r_i,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
20,0.0033302948381334113,2,9,2.2222222222222223,2.078758892712292,25.20411036036036,1.7162764592373625,53.0,1.7193454450862422,53.44
20,0.125265394902145,2,9,2.2222222222222223,2.011080943786346,22.839245495495497,1.5121985914859366,43.31666666666667,1.5108671689489086,43.41
20,0.029232538793773955,2,9,2.2222222222222223,1.2415626532322652,52.2240990990991,0.687949206283752,73.41666666666667,0.7205518806815907,72.75
20,0.013443530526229989,2,9,2.2222222222222223,1.40873332469313,47.26210585585586,0.8046315451885792,69.88333333333334,0.8328393724313967,68.56
20,0.17166649096652983,2,9,2.2222222222222223,1.6673794877421748,39.85782657657658,0.9123564463980655,68.38333333333334,0.9437713550913865,66.92
20,0.12226002898571686,2,9,2.2222222222222223,1.5754747565265175,41.62443693693694,0.8071315757771755,70.78333333333333,0.8314898017865078,69.12
20,0.22451664938437413,2,9,2.2222222222222223,2.528958197649535,11.134572072072071,2.3031113325281347,10.0,2.303154450313301,10.0
20,0.1622155656150733,2,9,2.2222222222222223,1.3936180413306296,47.649211711711715,0.7092487396711998,70.78333333333333,0.730288888618445,70.55
20,0.22434381757495817,2,9,2.2222222222222223,2.3040593282596484,10.32516891891892,2.3031114238373775,10.0,2.3031630531238143,10.0
20,0.029232538793773955,2,3.0,6.666666666666667,0.8564653547407987,68.07901651651652,0.508325384018269,78.96666666666667,0.5318217469248802,78.64
20,0.1622155656150733,2,3.0,6.666666666666667,1.4491071480888504,47.40521771771772,0.7687616234130048,73.41666666666667,0.8031223663099253,71.95
20,0.013443530526229989,2,3.0,6.666666666666667,0.9425134187614596,65.36692942942943,0.5589572295863577,77.45,0.5877119798189515,76.86
20,0.029232538793773955,2,1.0,20.0,0.6996267229169607,74.20527006751688,0.41506026526714895,84.28333333333333,0.4341788963907084,83.82
20,0.15188859142304378,1,3,6.666666666666666,1.225709319472671,54.77430555555556,0.6346325845794475,74.91666666666667,0.6783006834756037,73.61
20,0.18360897093718104,1,3,6.666666666666666,2.689039798470231,10.69115990990991,2.302848369517225,10.0,2.3028445152720067,10.0
20,0.035597842025371286,1,3,6.666666666666666,0.9299323123854559,65.47719594594595,0.5189493155859887,79.26666666666667,0.5413165703700606,78.8
20,0.035597842025371286,1,1.0,20.0,0.7201821739822626,73.49024756189047,0.4149495654917778,84.63333333333334,0.4347422314677269,83.64
20,0.2465829303865381,0,3,20,1.9403469808101654,26.034633658414602,1.2984428849626095,58.13333333333333,1.3100374063868432,57.13
20,0.218474594509343,0,3,20,1.554747204899788,42.96230307576894,0.8666740332512145,68.05,0.9005401077543854,66.87
20,0.12792663571792381,0,3,20,1.242722294151783,54.08774068517129,0.7233872289987321,71.36666666666666,0.7695388934414857,70.09
40,0.08117508769399998,3,27,1.4814814814814814,1.3150119362650692,50.4539695945946,0.6901380292912747,73.55,0.7200647769080606,72.27
40,0.22271519049558072,3,27,1.4814814814814814,2.32172165529148,11.15920608108108,2.3028408669410867,10.0,2.3027953509312526,10.0
40,0.14742501160716798,3,27,1.4814814814814814,1.4874121385651666,43.591638513513516,0.8216565435237073,71.23333333333333,0.8395948470777767,70.39
40,0.03252242728256852,3,27,1.4814814814814814,1.3327949876720842,49.13429054054054,0.7930668484657368,71.16666666666667,0.8196946211681244,69.99
40,0.036193964421138244,3,27,1.4814814814814814,1.4803554963421177,43.19045608108108,0.9258796528298804,64.48333333333333,0.9415040297113406,64.05
40,0.1175060024764416,3,27,1.4814814814814814,1.2862884712380331,52.34375,0.6864787289436828,73.35,0.7139351479946427,72.77
40,0.006500325742921026,3,27,1.4814814814814814,1.9848657935052305,27.09037162162162,1.552120048949059,53.333333333333336,1.5585725520067155,52.64
40,0.18209140345135377,3,27,1.4814814814814814,1.48814154396186,42.66258445945946,0.8333119667590932,69.23333333333333,0.8525115953888863,68.8
40,0.13157244822578343,3,27,1.4814814814814814,2.3096725747391984,13.344594594594595,2.302803285578464,10.066666666666666,2.302809130613971,10.06
40,0.13668887446381203,3,27,1.4814814814814814,1.3848369318891216,47.951858108108105,0.7136980853182204,74.1,0.7460071011713356,73.35
40,0.11463694184601747,3,27,1.4814814814814814,1.2778776267895828,52.586570945945944,0.6795505167956047,75.2,0.7050514023774749,74.18
40,0.1258441839013432,3,27,1.4814814814814814,1.3484261571555525,49.58826013513514,0.7246248011893415,72.68333333333334,0.749579082628724,71.68
40,0.09922266964757412,3,27,1.4814814814814814,1.2208384291545764,54.48690878378378,0.6446540958069741,74.9,0.6686097869447841,74.36
40,0.03864190350821763,3,27,1.4814814814814814,1.3456933156058595,50.316722972972975,0.7666459882513006,71.86666666666666,0.7929535595474729,70.62
40,0.09085791910612581,3,27,1.4814814814814814,1.3465107123594027,50.0633445945946,0.740363710104151,72.41666666666667,0.7642095958351329,72.13
40,0.041357174709982326,3,27,1.4814814814814814,1.3475663102156408,49.49324324324324,0.721088283239527,73.76666666666667,0.7478727793237966,73.15
40,0.0851517145716391,3,27,1.4814814814814814,1.329810050290984,49.33488175675676,0.7135405236102165,73.4,0.7449651094758587,72.11
40,0.04590049690921217,3,27,1.4814814814814814,1.3759513843703914,48.448057432432435,0.818477692756247,70.2,0.8450649543932289,69.58
40,0.0983568588838404,3,27,1.4814814814814814,1.216339863232664,55.394847972972975,0.6381198751165512,76.38333333333334,0.6682125104081099,74.95
40,0.009876404390617953,3,27,1.4814814814814814,1.8594262382468663,31.007179054054053,1.307346871558656,59.45,1.319892036687037,59.02
