max_iter,learning_rate,bracket,n_i,r_i,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
20,0.15426842923780196,2,9,2.2222222222222223,2.1478626132011414,23.73310810810811,2.3244644479548677,10.0,2.3245947512851397,10.0
20,0.13510229227024256,2,9,2.2222222222222223,1.9137092930776578,33.840090090090094,1.6690136498593269,34.93333333333333,1.6558423581396697,35.26
20,0.21501687512331322,2,9,2.2222222222222223,2.0254880302661173,25.87274774774775,2.3228494081091373,10.0,2.3228013439542927,10.0
20,0.16644625098470422,2,9,2.2222222222222223,2.561679952316456,12.204391891891891,2.3244298163880694,10.0,2.3244934492050464,10.0
20,0.13849993439534572,2,9,2.2222222222222223,2.0846777509998633,23.47972972972973,2.3221428216771876,10.0,2.32222585617357,10.0
20,0.10193998283045418,2,9,2.2222222222222223,2.254287863636876,14.7240990990991,2.3109912669405026,10.0,2.3110601567918327,10.0
20,0.2381545267217074,2,9,2.2222222222222223,2.2822706146283194,12.70411036036036,2.32170576998528,10.0,2.321762537500661,10.0
20,0.16332052907188174,2,9,2.2222222222222223,2.369251696376113,12.87302927927928,2.3241074465690774,10.0,2.324173792152648,10.0
20,0.18128429785871975,2,9,2.2222222222222223,3.018845612401361,17.743524774774773,2.32486524987728,10.0,2.3249130871645205,10.0
20,0.13510229227024256,2,3.0,6.666666666666667,1.749787474179769,37.743993993993996,1.6921502820988918,34.2,1.672736536925006,34.57
20,0.10193998283045418,2,3.0,6.666666666666667,1.724676475510583,37.708802552552555,1.543798712973899,40.03333333333333,1.5504839458283346,40.41
20,0.2381545267217074,2,3.0,6.666666666666667,2.2435390025645763,16.27486861861862,2.3300805345494697,10.0,2.3299405073663992,10.0
20,0.10193998283045418,2,1.0,20.0,1.5383652996718884,43.828925981495374,1.6792571062737323,43.86666666666667,1.6755378185563785,43.5
20,0.03135400911702668,1,3,6.666666666666666,1.0396813384226493,61.882976726726724,0.6538661477413583,73.86666666666666,0.6839764995180118,72.91
20,0.1479146352100257,1,3,6.666666666666666,1.8263015614615545,34.548611111111114,2.074189874720066,24.4,2.097596804047846,24.36
20,0.14384820105840285,1,3,6.666666666666666,1.8865643494480007,32.67877252252252,2.2671453673788844,17.866666666666667,2.294013879861042,18.01
20,0.03135400911702668,1,1.0,20.0,0.895132952272892,67.00815828957239,0.6981670247747543,74.81666666666666,0.7332566166000002,72.74
20,0.23273525757369062,0,3,20,2.195583638191223,16.023537134283572,2.3061951449576843,10.0,2.3060997853613205,10.0
20,0.02558832977682353,0,3,20,0.8330599337369203,69.41579144786196,0.5266863884443932,80.23333333333333,0.5604262815159597,79.13
20,0.18417213362495202,0,3,20,2.0477347581982612,23.173762190547638,2.3069695107480315,10.0,2.306955993555154,10.0
40,0.226069178018932,3,27,1.4814814814814814,2.3170162954845943,11.89822635135135,2.334314016585654,10.0,2.334237030357312,10.0
40,0.001544689452523192,3,27,1.4814814814814814,1.9517599400636312,26.64695945945946,1.0400398240444508,63.06666666666667,1.0647131686757325,62.35
40,0.22414688940152475,3,27,1.4814814814814814,10.195163953143197,12.97508445945946,2.333357001872773,10.0,2.3333004371375794,10.0
40,0.03459350002795805,3,27,1.4814814814814814,1.5341667573194246,42.673141891891895,1.079399640889878,62.15,1.0975276649377907,60.22
40,0.12508473169627832,3,27,1.4814814814814814,2.3868397409851485,15.867820945945946,2.3141530244908433,10.0,2.3141832154267914,10.0
40,0.14004167782128085,3,27,1.4814814814814814,2324.39623702539,17.208614864864863,2.3155416858957167,10.0,2.3155607114172287,10.0
40,0.12020293320655587,3,27,1.4814814814814814,1.9431054849882383,31.37668918918919,1.8565836586850755,30.566666666666666,1.841424611723347,31.24
40,0.020387151817501843,3,27,1.4814814814814814,1.4865201308920577,45.12246621621622,0.8069215791022524,72.73333333333333,0.8345887949512263,71.74
40,0.04281573270285873,3,27,1.4814814814814814,1.6448119902932965,40.54054054054054,1.7237762758072386,44.36666666666667,1.7332850907258928,43.99
40,0.13802484641479282,3,27,1.4814814814814814,2.0172991591530876,26.879222972972972,1.7767847801776642,25.55,1.7865366556082563,25.2
40,0.21817804780373212,3,27,1.4814814814814814,2.6244880573169604,23.18412162162162,2.3185772033447916,10.0,2.3185282239488734,10.0
40,0.15635044025729836,3,27,1.4814814814814814,2.044485744592306,26.82643581081081,1.873494658064335,29.3,1.874203549828499,29.53
40,0.2128975791856221,3,27,1.4814814814814814,2.3159718118809365,11.275337837837839,2.329169382440283,10.0,2.3291382409964396,10.0
40,0.02561104879834552,3,27,1.4814814814814814,1.5509569572435844,42.008023648648646,1.1200421287658366,61.666666666666664,1.14542800567712,61.08
40,0.232314329705881,3,27,1.4814814814814814,2.378059622403738,12.478885135135135,2.337124548059829,10.0,2.3370490453805135,10.0
40,0.20720030049965382,3,27,1.4814814814814814,2.246359692232029,18.422719594594593,2.352837098405716,9.983333333333333,2.368843664788896,9.98
40,0.06529817116986884,3,27,1.4814814814814814,1.8250215504620526,34.163851351351354,1.383675329228665,57.016666666666666,1.3849556430889542,56.77
40,0.23659604847566604,3,27,1.4814814814814814,2.304640027316841,11.28589527027027,2.3389246311593563,10.0,2.3388387352038342,10.0
40,0.21088996079845654,3,27,1.4814814814814814,2.2264233747044124,17.1558277027027,2.3290525522637875,10.0,2.329027145531527,10.0
40,0.2166680268575177,3,27,1.4814814814814814,2.594245788213369,12.468327702702704,2.330576622739751,10.0,2.3305367071917105,10.0
40,0.00234683650875435,3,27,1.4814814814814814,1.8476743786721617,31.059966216216218,0.9194133979208926,66.91666666666667,0.9419760058639916,66.01
40,0.010522803303653919,3,27,1.4814814814814814,1.5039798190464844,44.80574324324324,0.6897906600794894,73.8,0.734130828623559,72.24
40,0.1158951837161956,3,27,1.4814814814814814,1.9764346834775564,30.20481418918919,1.7595939002138503,32.483333333333334,1.75535882202683,33.35
40,0.24421113318793222,3,27,1.4814814814814814,2.37189616383733,13.355152027027026,2.3422482520975967,10.0,2.342724596618847,10.0
40,0.1012982616604703,3,27,1.4814814814814814,1.8868624801571305,30.933277027027028,1.621313640411864,38.916666666666664,1.6334926337952826,38.48
40,0.030859460104529245,3,27,1.4814814814814814,1.60662882795205,42.1241554054054,0.9736388274963866,63.9,1.0011008590649648,63.37
40,0.18806140404815025,3,27,1.4814814814814814,2.2795549929142,14.28420608108108,2.3225961720689816,10.0,2.322600352536341,10.0
40,0.010522803303653919,3,9.0,4.444444444444445,1.133921439180503,57.57671734234234,0.6034661052708931,77.55,0.632978488115748,76.51
40,0.020387151817501843,3,9.0,4.444444444444445,1.1353568997200545,58.28406531531532,0.6796303952627993,74.93333333333334,0.7029580107540082,73.35
40,0.00234683650875435,3,9.0,4.444444444444445,1.3711872255211477,49.296171171171174,0.6719881537112784,74.41666666666667,0.7049710369034178,72.55
40,0.030859460104529245,3,9.0,4.444444444444445,1.1748853413102862,56.528012387387385,0.878228042353975,65.26666666666667,0.9052972243090344,65.1
40,0.001544689452523192,3,9.0,4.444444444444445,1.536107646452414,43.5670045045045,0.7514640904487447,70.38333333333334,0.7730720794884263,69.56
40,0.03459350002795805,3,9.0,4.444444444444445,1.255647369601705,54.34614301801802,0.8160182871717088,70.88333333333334,0.8380616295869183,69.83
40,0.02561104879834552,3,9.0,4.444444444444445,1.1059456325329102,59.6776463963964,0.7327387745076037,70.36666666666666,0.7606664349319069,69.26
40,0.06529817116986884,3,9.0,4.444444444444445,1.383295649209538,50.8445945945946,1.2235392040394721,53.25,1.2357606610674767,52.55
40,0.1012982616604703,3,9.0,4.444444444444445,1.5775767464090038,43.2080518018018,1.5873765298660765,35.75,1.5949258174106573,34.39
40,0.010522803303653919,3,3.0,13.333333333333332,0.8084943845409786,70.50975426749203,0.5012122405336258,81.68333333333334,0.5311892345832412,80.38
40,0.00234683650875435,3,3.0,13.333333333333332,1.0454836273810422,61.00872256612268,0.5435085068357751,79.48333333333333,0.5721673388390025,78.72
40,0.020387151817501843,3,3.0,13.333333333333332,0.8862585570252398,67.41582254736447,0.637651577908942,77.38333333333334,0.6599075055805741,76.04
40,0.010522803303653919,3,1.0,40.0,0.6694264386445284,75.53919729932483,0.40358106237142644,84.2,0.4362583547640758,83.27
40,0.15426842923780196,2,9,4.444444444444445,1.917764209680729,30.254082207207208,1.9526935118309996,29.833333333333332,1.9489802365090436,28.99
40,0.13510229227024256,2,9,4.444444444444445,2.1142836285604014,18.16582207207207,2.3183572368418917,10.0,2.318310499191284,10.0
40,0.21501687512331322,2,9,4.444444444444445,nan,20.19988738738739,nan,10.0,nan,10.0
40,0.16644625098470422,2,9,4.444444444444445,1.9026076922545563,31.72508445945946,2.3253915842543256,10.0,2.3253485427540577,10.0
40,0.13849993439534572,2,9,4.444444444444445,1.7881148296433527,34.8852759009009,2.3134104520716567,10.0,2.313348177891628,10.0
40,0.10193998283045418,2,9,4.444444444444445,1.6267366379767925,41.416807432432435,1.7965923420926357,33.8,1.7989334004699804,34.07
