max_iter,learning_rate,bracket,n_i,r_i,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
20,0.2465829303865381,2,9,2.2222222222222223,2.2709214751784867,12.858952702702704,2.3047515534340066,10.0,2.30473616928052,10.0
20,0.218474594509343,2,9,2.2222222222222223,1.992423494119902,26.752533783783782,1.6167925659646378,55.0,1.6334835131456897,54.16
20,0.12792663571792381,2,9,2.2222222222222223,1.3814576982377886,49.6410472972973,0.7589474853048933,70.68333333333334,0.7766290489275745,69.73
20,0.06868709285623686,2,9,2.2222222222222223,1.2518319404340006,53.58248873873874,0.6484792140570093,74.95,0.6803788673725857,73.71
20,0.08489276320874492,2,9,2.2222222222222223,1.2393926336421623,54.9901463963964,0.6426164377877053,74.75,0.6715025560111757,72.71
20,0.055021611989214146,2,9,2.2222222222222223,1.2561347387932442,52.794200450450454,0.6495196987339791,73.35,0.6820162548001405,71.79
20,0.06984280864529609,2,9,2.2222222222222223,1.2540192655077926,53.132038288288285,0.5995786995329755,76.83333333333333,0.6228642093527849,75.93
20,0.08648558260208493,2,9,2.2222222222222223,1.2718122150446918,53.39949324324324,0.6575821837846269,73.36666666666666,0.6822828073410472,72.74
20,0.21567757492950337,2,9,2.2222222222222223,nan,14.23141891891892,nan,10.0,nan,10.0
20,0.06984280864529609,2,3.0,6.666666666666667,0.9694597892038099,64.36749249249249,0.5401429575174412,79.2,0.5712068777555114,77.91
20,0.08489276320874492,2,3.0,6.666666666666667,1.0015083875384059,63.117023273273276,0.5799575559002288,78.13333333333334,0.596174184304134,77.38
20,0.06868709285623686,2,3.0,6.666666666666667,0.9878536710241536,63.213213213213216,0.5520246279366473,77.16666666666667,0.5802082582643837,75.87
20,0.06984280864529609,2,1.0,20.0,0.8126479741483926,70.48949737434359,0.4610977515261224,82.68333333333334,0.4902968797714088,81.63
20,0.15188859142304378,2,9,2.2222222222222223,1.5904244538900014,43.025056306306304,0.875973825759076,69.33333333333333,0.9003131473140352,68.1
20,0.18360897093718104,2,9,2.2222222222222223,1.6960205108195812,38.133445945945944,1.1598488269968237,55.8,1.1768645313894672,54.87
20,0.035597842025371286,2,9,2.2222222222222223,1.203320852002582,55.44763513513514,0.5973570334150436,76.81666666666666,0.6288794514479911,75.52
20,0.07885559787981705,2,9,2.2222222222222223,1.2465699468110059,53.63879504504504,0.6350124735147396,73.88333333333334,0.6687698003592765,73.1
20,0.24931357705373935,2,9,2.2222222222222223,2.301842559565295,11.190878378378379,2.304736753727527,10.0,2.3045371429176087,10.0
20,0.032912431479321214,2,9,2.2222222222222223,1.2206797779680372,54.6241554054054,0.6272499291820729,75.38333333333334,0.6525608230927947,74.78
20,0.04556928338159682,2,9,2.2222222222222223,1.2024147338695355,55.116835585585584,0.6120866321502848,76.16666666666667,0.6411367744017559,74.66
20,0.18847843176524737,2,9,2.2222222222222223,1.7485784603668764,37.19031531531532,1.1636410704318514,57.483333333333334,1.1875994733184765,56.06
20,0.16587796806307398,2,9,2.2222222222222223,1.8090802935866621,34.670608108108105,1.1724087672030672,57.81666666666667,1.187981611604144,56.85
20,0.035597842025371286,2,3.0,6.666666666666667,0.9449755838951907,65.05724474474475,0.488545114055593,81.46666666666667,0.5184267011417705,80.86
20,0.04556928338159682,2,3.0,6.666666666666667,0.9374267061998894,65.63203828828829,0.4947086902374917,81.71666666666667,0.5227146721949243,81.05
20,0.032912431479321214,2,3.0,6.666666666666667,0.9082758896075211,66.3429054054054,0.4975294423230151,80.76666666666667,0.5206252247284932,80.28
20,0.035597842025371286,2,1.0,20.0,0.7500579817593098,72.56110902725682,0.39637966977154954,85.11666666666666,0.4200140767416377,84.07
20,0.0033302948381334113,2,9,2.2222222222222223,1.9105506329923063,28.40653153153153,1.128900596436034,61.45,1.1438076746691563,61.01
20,0.125265394902145,2,9,2.2222222222222223,1.4997004530988298,44.68609234234234,0.8599759847559827,64.38333333333334,0.8904432969488156,63.4
20,0.029232538793773955,2,9,2.2222222222222223,1.2786108486287229,51.8018018018018,0.6277744164492222,74.43333333333334,0.6564061172828553,73.63
20,0.013443530526229989,2,9,2.2222222222222223,1.427851241451126,46.614583333333336,0.6903117368830011,74.23333333333333,0.716932981257226,73.31
20,0.17166649096652983,2,9,2.2222222222222223,1.617805117422396,41.617398648648646,0.876579169897323,69.96666666666667,0.9082870046803906,69.02
20,0.12226002898571686,2,9,2.2222222222222223,1.3445210838103079,50.668637387387385,0.6879470272267119,74.55,0.7018464577805464,73.78
